,Cluster0,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Cluster10,Cluster11,Cluster13
ADH5,1.48656759375986e-09,6.98697938390549e-09,6.56930424797962e-09,1.30558650679102e-09,8.45025425768587e-09,1.34283329176634e-08,5.27222701553516e-09,4.2592618327098e-09,1.75889253825826e-09,2.58386027600904e-09,6.54622831681429e-08,7.68467473868777e-09,0
TRMT10A,1.68094096212698e-09,0,1.79033113708877e-09,1.9983047138907e-09,5.32369147879739e-09,0,2.14684408718717e-09,0,5.24884766984312e-09,0,0,0,0
DAPP1,4.5516777420103e-07,6.6998234453007e-08,8.2034256736342e-08,6.92446398434754e-07,1.15261967036141e-06,3.27066467542317e-07,0,2.99351011119096e-07,2.78715057664679e-06,2.28544187975362e-07,0,1.00445797076099e-06,3.60087901091647e-06
LAMTOR3,4.19267385805011e-09,2.55873601190485e-09,1.33660554406315e-09,3.03591888710646e-09,1.23719331155826e-09,0,2.59591967304992e-09,4.50471565239277e-09,4.71452151005564e-09,1.22673467989531e-09,0,2.80262576838409e-09,0
DNAJB14,1.712658681551e-10,4.19675593267686e-10,1.82607764346482e-10,3.3013694495017e-10,2.79885363856438e-10,1.73525403237339e-10,3.39339425125425e-10,9.61332223132198e-10,2.10477387496404e-10,1.53603249942006e-10,4.60347668730811e-09,2.60542193511878e-10,2.92907322529773e-09
H2AFZ,4.56971685964081e-08,6.74322672470465e-08,4.04636040192001e-08,5.3736190416564e-08,4.28636379870772e-08,4.71543541226829e-08,5.60395111593122e-08,1.23897188712194e-07,1.03826965517885e-07,8.23745041986729e-08,1.37893131963862e-07,4.74395539034195e-08,0
PPP3CA,2.41714032926757e-07,0,4.28559533748755e-07,2.907133010746e-07,7.87262641327282e-07,1.41908781598008e-06,2.08123196166732e-07,8.03267045734889e-07,1.60458610263109e-07,4.51037557349907e-07,0,1.60810128195787e-07,0
AP001816.1,0,0,0,0,0,0,0,0,0,0,0,0,0
BANK1,8.67118637938306e-08,0,0,0,6.86122893965934e-06,0,0,0,8.25640465399377e-08,3.39990730385251e-06,0,0,0
SLC39A8,8.66299379710022e-06,6.44638386449629e-07,3.19757135951613e-06,2.79085884906874e-06,3.30004899459083e-07,0,8.22808982768014e-07,6.55279719717891e-06,4.03405953599869e-06,7.62738259277675e-07,0,3.84893688162917e-07,0
RP11-499E18.1,0,0,0,0,0,0,0,0,0,0,0,0,0
AF213884.2,0,0,0,0,0,0,0,0,0,0,0,0,0
NFKB1,5.49596131038536e-07,1.54458776895034e-07,1.12117459246147e-07,4.70639200968677e-07,3.99823211987654e-07,4.2353751127181e-07,5.78872489829829e-07,1.23755951593927e-06,2.35843999420219e-06,2.13107963852102e-06,0,1.16047163803112e-06,0
MANBA,1.34803236087138e-07,1.86568186144049e-07,4.01720772969096e-08,9.43318506552742e-08,1.1020050008273e-07,0,4.77276169484968e-08,1.49921857748766e-07,1.20779119953401e-07,6.48448599595589e-08,0,0,0
UBE2D3,8.23863814482478e-08,5.10511689291935e-08,6.09169173453135e-08,8.27778184704757e-08,6.10894879005905e-08,7.0978213902117e-08,4.890416695861e-08,1.45279091617535e-07,8.68785682500727e-08,1.10177208706086e-07,0,9.43330561265308e-08,1.06420484413647e-07
RP11-10L12.4,0,0,0,0,0,0,0,0,0,0,0,0,0
CISD2,7.44927241026648e-15,6.68583884817311e-15,6.21115028459531e-15,6.84646195351466e-15,7.2358153101208e-15,7.13144601364679e-15,6.9975327437419e-15,7.5938350675873e-15,5.84863642152456e-15,1.01930082534155e-14,0,1.57102041218734e-14,0
SLC9B1,0,0,1.39207182112312e-08,0,0,0,0,0,3.58000062858422e-08,0,0,3.93781007370813e-08,0
SLC9B2,5.7046674448906e-08,0,6.61392772625215e-08,8.78346237871931e-08,8.52371444543919e-08,5.02081406764461e-07,1.92282119088081e-07,6.27766293963134e-07,1.91320045620688e-07,2.76591549584937e-06,0,0,0
BDH2,2.25210896089178e-09,1.6232799948185e-08,1.93562013489403e-08,0,2.81306446282281e-09,0,1.18313778285188e-08,3.65530675964057e-09,1.69587646367729e-09,0,0,2.53384606333607e-08,0
CENPE,9.7184139635074e-10,0,0,6.40219456645078e-09,0,0,0,0,0,0,0,0,0
AC004069.2,0,0,0,0,0,0,0,0,0,0,0,0,0
TET2,5.86899329319957e-05,0,7.28239326971415e-06,3.02031140897496e-05,0,6.62921260115815e-05,2.08056044610713e-05,2.18024708070891e-05,5.02005351334764e-05,5.67403337231107e-05,0,5.14425339597839e-05,0
PPA2,1.04165475194428e-07,4.60965079221373e-07,4.63999686970499e-07,3.61011304374725e-07,4.85300265028936e-07,5.31901030417585e-07,4.10658790384105e-07,3.10872932191791e-07,3.45897176111481e-07,8.36480286602213e-07,0,7.12855253943215e-07,0
INTS12,1.57821559994891e-09,4.60230122760538e-10,5.12153096423314e-10,8.52548174416453e-10,1.58850140370451e-09,2.06194214685329e-09,1.75675702545692e-09,3.65780669695147e-09,1.33537483283033e-09,3.91192164989668e-09,0,6.23622907134663e-09,0
GSTCD,3.2205223667704e-11,0,0,0,0,0,0,5.21498063389357e-10,1.45067107715702e-10,0,0,0,0
TBCK,4.46828270718763e-09,0,9.77005424149905e-09,1.3763763083846e-08,0,0,1.18317001056706e-08,1.90898561918086e-08,7.96927957214636e-09,0,0,2.31807026762951e-08,0
AIMP1,8.6727946033264e-10,8.7604848632677e-10,1.60069941671855e-09,8.45220491626555e-10,1.08734593950415e-09,9.51458515870532e-10,1.08732957202436e-09,3.32796047546746e-09,1.66508048078546e-09,4.13843287108983e-09,0,1.9630940190315e-09,0
PAPSS1,2.39569843211426e-07,1.96210045566502e-07,1.16162249896646e-07,3.40800338844944e-07,1.68671619261839e-07,3.31192278296595e-07,1.69536379488083e-07,0,1.42855372897456e-07,4.35513129672982e-08,0,1.33579122827121e-07,0
SGMS2,3.38168173247848e-07,0,0,7.29279274758539e-07,0,0,0,0,3.99828288983195e-07,0,0,0,0
CYP2U1,1.58113140126844e-08,4.84913228056196e-07,1.65938228669314e-07,3.75244642861532e-07,6.54498546594283e-07,0,2.24965923398878e-07,0,0,5.85112610235448e-07,0,3.23279000000703e-07,0
HADH,2.34577106738301e-09,5.29345932364011e-08,2.1653721993217e-08,0,2.53968861844499e-08,0,2.28237298538606e-08,0,0,1.3695247083531e-08,0,6.14796124398589e-08,0
LEF1,0.000875716319553824,0.0352440869009448,0.00798770218895543,0,0.000814413784369492,0.00881586307087265,0.00147000426668117,0.0188643992675424,0.00173375219498239,0.000976301017234842,0,0.00052204790252574,0
RPL34,1.73766765562167e-08,3.36041211602082e-08,3.25876835766447e-08,2.22275999095171e-08,3.06857120594069e-08,2.96771659413374e-08,2.47014828802293e-08,2.16680493492946e-08,2.11251268299054e-08,2.79218702131798e-08,3.58727493651693e-08,2.09488658140438e-08,0
OSTC,2.4031141549396e-09,2.27639704989833e-09,3.60623757155674e-09,3.36548823523137e-09,4.71553920557018e-09,7.48277472712823e-09,6.52936179715077e-09,5.7346175832038e-09,4.60990213553159e-09,1.10166403100771e-08,0,1.13372003412268e-08,0
SEC24B-AS1,0,0,0,0,2.7337184720612e-10,0,0,0,0,0,0,0,0
SEC24B,5.99616699818029e-10,5.95569583170114e-10,0,4.94482490594118e-10,0,0,2.02575314367547e-10,6.38899818562447e-10,2.61305079318465e-10,0,0,0,0
CCDC109B,0,0,0,0,0,0,0,0,0,0,0,0,0
CASP6,2.3838177160998e-09,9.39717806540328e-09,7.91001880164727e-09,5.52395546865317e-09,1.20103950549715e-08,0,3.80509686171515e-09,3.79941876345421e-09,1.19259178335466e-09,0,0,1.02109500363092e-08,0
AC004067.5,0,0,0,0,0,0,0,0,0,0,0,0,0
PLA2G12A,8.68407812307921e-09,4.74654676923454e-08,4.24926490717188e-08,3.52251253907534e-08,5.63119794940139e-08,1.3827727310666e-07,6.90407735803014e-08,3.78855366240094e-08,1.5892243491168e-08,7.88284511552021e-08,0,8.49716144609686e-08,0
GAR1,7.19960115974324e-10,1.07936966299507e-09,1.64390463290922e-09,0,8.57597466069721e-10,4.41405305042479e-09,1.01817998881108e-09,3.90508467462373e-09,1.26758990327193e-09,1.4595555123661e-08,0,2.76651133444693e-09,0
ELOVL6,0,0,0,0,0,0,0,0,0,0,0,0,0
C4orf32,8.46612004249395e-07,1.2557959660164e-06,0,8.74536286261256e-07,4.8422616191818e-07,1.67247863951235e-06,5.17808026465417e-07,1.98949155409232e-06,1.35264525098565e-06,2.66524660499539e-06,0,0,0
RP11-73K9.2,0,0,0,0,0,0,0,0,0,0,0,0,0
AP1AR,9.08609192455596e-10,0,4.01485274132538e-10,1.34442029137506e-09,0,0,1.00726713193045e-09,9.22025825994495e-10,6.24560175806319e-10,0,0,6.9300614857183e-10,0
TIFA,1.54520026814799e-07,3.28401880310079e-07,4.47197342054419e-07,5.08861540428254e-07,1.65759370532953e-07,5.174481339874e-07,1.54905012281404e-07,1.90818921292133e-06,2.32554419284115e-07,7.53822877709944e-07,0,1.06205761768291e-06,0
ALPK1,2.44127988246347e-06,3.24186456992427e-06,2.2001338827494e-06,2.82042002253747e-06,1.90514219930263e-06,0,0,4.16315078157101e-06,3.26144849504565e-06,1.97374267067233e-06,0,1.10073401301158e-05,0
C4orf21,0,0,0,0,0,0,0,0,0,0,0,0,0
LARP7,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK2D,1.18601022751137e-07,0,1.11299885626246e-07,6.75722589984502e-08,1.4661904174783e-07,0,2.14086907139217e-07,1.70636454026351e-07,2.03710092547162e-07,3.67972966218207e-07,0,0,0
UGT8,0,0,0,0,5.72998170057711e-07,0,0,0,0,3.54027027302988e-06,0,0,0
SNHG8,5.51367360564905e-10,7.87648573610767e-09,3.80509542889659e-09,1.34524018320054e-09,5.01660645996104e-09,8.3960683926066e-09,3.47011055647098e-09,2.31030656661348e-08,1.46361880232641e-09,9.24558929331009e-09,0,3.45085041008472e-09,0
METTL14,0,0,0,0,0,0,0,0,0,0,0,0,0
SEC24D,3.0963481128727e-09,9.97944967337654e-10,7.5597913003084e-10,4.09110954092674e-09,1.12597630883184e-09,0,0,1.63330973481592e-09,2.79006312500748e-09,0,0,3.00874708564335e-09,0
USP53,2.18557155798838e-09,5.15241074382927e-08,1.19060345631738e-08,0,5.68422629641948e-08,0,0,8.15384274087188e-08,3.22159799293127e-08,0,0,0,0
C4orf3,5.62735264288917e-07,4.43257951742415e-07,4.40264124005601e-07,5.20334876772605e-07,3.52668150946629e-07,5.28102309629367e-07,4.18689653938479e-07,2.79594742918327e-07,4.31867688316219e-07,2.50826519851156e-07,0,4.73330765734294e-07,6.46277165765233e-07
PDE5A,2.87537860496021e-08,0,0,2.98009241362315e-07,0,0,0,0,0,0,0,0,0
MAD2L1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-679C8.2,0,0,0,0,0,0,0,0,0,0,0,0,0
TNIP3,7.61808451524854e-07,0,0,0,0,0,0,5.37075973197213e-07,1.57115241836146e-07,0,0,0,0
ANXA5,1.60980215699892e-05,1.37545820473327e-06,2.69273129607204e-06,1.16460377059896e-05,2.57046566815194e-06,2.21909078792107e-06,2.3305142686928e-06,1.43279989356154e-06,1.23550923517005e-05,4.58930209843335e-06,0,4.02953508215729e-06,1.39308332360862e-05
EXOSC9,0,0,0,0,0,0,0,0,0,0,0,0,0
BBS7,7.79951757981284e-09,0,2.69931291240886e-09,1.1042512377614e-08,1.24927080932914e-08,0,7.50243992528011e-09,0,1.02645093584284e-08,1.60981216782488e-08,0,0,0
KIAA1109,0,0,0,0,0,0,0,0,0,0,0,0,0
BBS12,3.52965884096209e-16,8.39647568723556e-16,4.68217869052271e-16,0,0,2.33615115100211e-15,7.3043189545098e-16,0,3.90704632703782e-16,1.13946974405371e-15,0,1.55447490679138e-15,0
NUDT6,0,0,0,0,0,0,0,0,0,0,0,0,0
SPATA5,0,0,3.73870296761886e-09,0,0,0,3.81528371072459e-09,1.07548486672883e-08,2.35645920194517e-09,0,0,6.45960506842458e-09,0
SPRY1,0,0,9.18823162606027e-08,0,5.71136706743027e-07,0,2.34655776443597e-07,7.82807071874889e-07,0,6.26230763677626e-07,0,0,0
ANKRD50,1.60016969906204e-08,0,0,1.85200682706472e-08,0,0,0,0,2.59946247648388e-08,0,0,0,0
PLK4,0,0,2.91070662499844e-10,3.44447894143226e-10,0,0,0,0,0,0,0,0,0
MFSD8,2.00887705425782e-09,0,3.72050780526074e-09,1.91403132415813e-09,2.55917036079168e-09,6.82957779713929e-09,5.49244876955805e-09,1.62117876227561e-09,4.52909767083459e-09,2.65711286809846e-09,0,1.52952351471203e-09,0
C4orf29,0,0,0,0,0,0,0,0,0,0,0,0,0
LARP1B,4.52763616688546e-10,0,4.99145792322983e-10,0,2.63936719831774e-10,0,8.70955039227972e-10,5.42765662439106e-10,2.86305236250893e-10,3.57952153508068e-10,0,5.13527427897356e-10,0
PGRMC2,7.36570447643692e-10,3.20873323201282e-10,1.37804542834584e-09,6.66980495676983e-10,2.11338124782112e-09,3.75828341715232e-09,2.07595926648652e-09,4.46768527596533e-09,8.955841159127e-10,8.54965356164126e-10,0,1.38401687792897e-09,0
JADE1,2.48693547586611e-10,5.03919128361473e-09,5.24914704485424e-09,5.07114328707834e-10,3.60149532607402e-09,1.03289640878705e-08,2.87380376312989e-09,3.36875662997524e-09,5.19978165284139e-10,0,0,3.37216133106941e-09,0
SCLT1,9.58608296315314e-10,0,2.93488301087933e-10,1.08039133922262e-09,1.69610320520509e-09,0,5.48692147115496e-10,1.22587160190859e-09,1.32941088436988e-09,7.30427208825271e-10,0,2.40231365382259e-09,0
C4orf33,1.70806254161199e-10,0,0,5.13150188169433e-10,1.17683494580481e-10,0,7.47929980264350e-11,3.96446335440758e-10,5.2056518686746e-10,0,0,4.80442594365642e-10,0
SLC7A11,3.35163864621197e-08,1.27496640190424e-09,0,6.68365828503199e-10,1.39048612287813e-09,0,6.71555174612359e-10,0,4.65359696891761e-08,1.88929099340599e-09,0,9.9435759261049e-09,0
LINC00500,0,0,0,0,0,0,0,0,0,0,0,0,0
ELF2,1.29004592623102e-07,8.58285113087599e-08,2.24192819869741e-07,2.06191021688088e-07,1.2888105228877e-07,2.11602219070419e-07,2.59729272285404e-07,2.94227548393371e-07,1.15327312911207e-07,1.40731956209715e-07,0,1.98884452760476e-07,0
NDUFC1,1.12562947831522e-08,1.63112969389312e-08,1.46721901913318e-08,1.56798929307257e-08,1.00528655921855e-08,7.20412243245517e-09,1.16568318315057e-08,1.65207163097005e-08,1.78482303822098e-08,2.10370303333864e-08,0,3.01260212506693e-08,0
NAA15,2.12316607357396e-10,0,2.68457697339452e-09,6.17808740661047e-10,1.39043058432116e-09,0,7.29752636063662e-10,8.29494697947102e-09,3.25815704992414e-09,3.94606907317752e-09,0,2.24982140953096e-09,0
RP11-83A24.2,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB33B,3.84179193299312e-10,3.92826450355884e-09,4.75857327384044e-09,0,1.14181663451337e-09,0,8.78392411921263e-10,8.66788923648855e-09,1.2011352760772e-09,1.58792815361508e-09,0,1.37266623949493e-09,0
SETD7,2.30106342622398e-07,7.60415541881351e-07,0,0,0,0,0,0,0,0,0,0,0
MGST2,7.06875606747522e-08,0,1.50207045073374e-06,1.6629391216239e-07,0,0,3.64382714689038e-07,0,5.84633193815714e-07,0,0,5.31374153130027e-06,0
MAML3,3.55427236485991e-08,0,2.67914436837358e-07,0,0,0,2.66976208735114e-07,9.10458939124206e-07,4.73513133284706e-07,0,0,0,0
SCOC,1.30992057683504e-06,2.05632996887346e-06,3.18565650163999e-06,2.70179106028501e-06,3.14413008692354e-06,2.17151316801159e-06,5.04733215546694e-06,3.63905375235692e-06,2.15507266681398e-06,1.24072730521129e-06,0,5.15352762235605e-06,0
RP11-425I13.3,0,0,0,0,0,0,0,0,0,0,0,0,0
CLGN,0,0,0,0,0,0,0,0,0,0,0,0,0
ELMOD2,3.19540329811745e-08,1.62854498179724e-07,9.00490625380495e-08,1.01136473434095e-07,4.44648461012834e-08,0,9.71896132203847e-08,8.4787223109227e-08,5.77156572360027e-08,5.71854990849037e-08,0,2.91471829110994e-07,0
TBC1D9,2.29615154624014e-07,0,0,0,1.10296994662969e-06,0,0,0,0,0,0,6.9300614857183e-07,0
RP11-102N12.3,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF330,2.45732438374996e-08,7.36343098111845e-08,5.01863376223809e-08,6.11306035233887e-08,4.2081239469643e-08,7.0363841252343e-08,3.1344221408272e-08,9.35410736639515e-08,3.12245458290119e-08,7.14576674425399e-08,0,7.13480389909428e-08,0
RP11-362F19.1,0,0,0,0,0,0,0,0,0,0,0,0,0
IL15,3.73006649824469e-06,0,9.63445633392169e-07,1.31037804953854e-05,4.12659219814991e-06,0,1.30952722671268e-06,5.51261176415958e-07,2.9992389835099e-06,0,0,9.50462726606984e-07,0
INPP4B,5.94427665884979e-08,1.59982165817082e-06,9.00463636002959e-07,0,0,4.48141293681751e-06,6.17919556019699e-07,1.10840176393164e-06,0,0,0,0,0
USP38,3.37662668144234e-10,0,8.06303696314313e-10,6.53360486402541e-10,0,0,2.55250902270396e-10,1.68463748026659e-09,5.65139272020903e-10,2.796395756768e-09,0,0,0
GAB1,2.24385985417304e-08,0,0,7.74079917958115e-08,0,0,0,0,0,0,0,1.7352143176567e-07,0
SMARCA5,2.12594614223033e-07,2.19270597256182e-07,2.09289142522128e-07,2.35705724136785e-07,4.39940835723447e-07,2.80985135611676e-07,1.46547801410814e-07,4.53176663856978e-07,3.22320973398289e-07,3.04830806570937e-07,0,3.27760496856899e-07,0
RP11-673E1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
GYPB,0,0,0,0,0,0,0,0,0,0,0,0,0
ANAPC10,3.86390271889558e-11,5.82254026470633e-11,1.9111556944485e-10,4.8661711980106e-11,1.14247693205215e-10,2.6787684893683e-10,2.36952412377714e-10,9.91820750117224e-11,1.05120599868691e-10,1.64621778192135e-10,0,3.01413443573308e-10,0
ABCE1,5.21555186983862e-11,2.35298426193209e-10,2.51043177134423e-10,6.2859389554673e-11,1.09345017171222e-10,2.60328299351198e-10,1.18937956928933e-10,2.62322872978029e-10,1.40743011394055e-10,1.22160758635801e-09,0,3.10544334335812e-10,0
OTUD4,2.77941920750732e-10,4.12925049384786e-10,5.12420310544775e-10,3.35161274619058e-10,0,0,8.64290367617334e-10,2.59104734095945e-10,8.92956416190878e-10,9.20777653467136e-10,0,9.88354444741953e-10,0
SMAD1,6.37496529905269e-08,0,0,1.10810269194366e-07,0,0,0,0,6.11012921918499e-08,0,0,3.57843523212123e-07,0
MMAA,9.93175006666982e-09,0,0,0,1.57170421309655e-08,0,5.73089776992627e-09,0,1.06501583188227e-08,0,0,2.77971093638146e-08,0
ZNF827,0,1.27960227200198e-07,0,0,0,0,1.90295274583822e-07,0,0,0,0,0,0
LSM6,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC10A7,1.4015701004247e-08,1.61373397973582e-07,0,7.06681770397759e-08,0,0,0,0,0,0,0,0,0
TMEM184C,5.4356767878571e-08,0,0,2.33567700750905e-08,5.27115966034023e-08,0,0,3.09847130434342e-07,9.83218751655976e-09,1.19235204222401e-07,0,1.74403000643945e-07,0
PRMT10,0,0,0,0,0,0,0,0,0,0,0,0,0
ARHGAP10,3.60771337823821e-06,0,1.98701782683496e-07,0,0,0,2.95841064861784e-07,0,3.65532977058188e-06,0,0,5.14507673665256e-07,0
NR3C2,0,0,1.71852738919523e-06,0,0,0,0,0,0,0,0,0,0
LRBA,3.7644605638248e-07,4.51009766848523e-06,2.53718059126713e-06,5.19608239371959e-07,1.81210548183077e-06,0,3.58400747791597e-06,3.70173918516766e-06,8.13278107104096e-07,1.60680742801668e-06,0,9.37859031198963e-07,0
RPS3A,3.97224171212234e-08,7.5253274395666e-08,7.01392999369325e-08,4.85701513268754e-08,7.26634316704848e-08,6.42601299423692e-08,6.31226604382181e-08,6.02928705738828e-08,5.63790699340891e-08,6.8373944614578e-08,8.06794998428838e-08,6.44319209352462e-08,3.3576516472755e-08
SH3D19,5.39697882524145e-09,0,2.03451059513582e-08,0,0,0,0,0,1.47786974881797e-08,4.03559387391333e-08,0,0,0
RP11-372K14.2,0,0,0,0,0,0,0,0,0,0,0,0,0
PET112,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-18H21.1,0,0,0,0,0,0,0,0,0,0,0,0,0
FBXW7,4.12007399625628e-09,5.58428091636898e-09,4.14342307016351e-09,2.41619894740385e-09,8.5115312841991e-09,0,2.62794060641697e-09,1.96594531837992e-08,8.1531741192093e-09,7.57865658281236e-09,0,8.55776895338834e-09,0
MIR4453,2.23413343876349e-09,5.58428091636898e-09,6.58630040572609e-09,2.49982805144556e-09,0,0,0,6.06890337565678e-09,0,0,0,0,0
TMEM154,9.42360743043816e-08,2.03527143326279e-06,5.56388152649951e-07,6.63171656575793e-07,2.58672629971371e-06,0,4.05255206999066e-07,8.58769979466122e-07,2.96998419595585e-07,4.72800191109549e-07,0,0,0
ARFIP1,1.38679974183785e-07,0,1.53070208440796e-07,2.31651522527425e-07,1.46000277391953e-07,2.70614996073878e-07,8.42018153871126e-08,0,1.29667504075205e-07,2.20708725922933e-07,0,0,0
TRIM2,7.08608511993059e-08,0,0,0,0,0,0,0,0,0,0,1.03230077196693e-06,0
KIAA0922,2.48381663950748e-08,1.13031534026842e-07,1.1307860517078e-07,2.25248683246441e-07,6.64293732744381e-08,0,0,2.45688081344691e-07,1.03630130221058e-07,1.76991360901974e-07,0,2.07843032199279e-07,0
TLR2,1.89472999609708e-05,0,0,1.28709729573312e-05,1.26575863180185e-06,0,0,0,5.40275397998424e-06,0,0,1.34499212260374e-06,6.18061322769245e-05
RNF175,0,0,0,0,0,0,0,3.58565699093358e-06,0,0,0,0,0
PLRG1,4.05096690007891e-10,1.01782828888051e-09,4.23611293337801e-10,7.92423030723878e-10,1.05941840208805e-09,4.00435141562814e-10,1.20917268654702e-09,1.58734697812489e-09,9.46365818461499e-10,1.71718574832315e-09,0,1.37126878937797e-09,0
MAP9,9.57757666831375e-09,4.10112352805671e-07,2.96383618480196e-07,8.05479609527151e-08,2.09563063702704e-07,0,3.36912829875254e-07,1.61521150722409e-07,0,5.11292031536163e-07,0,2.33174332595902e-07,0
GUCY1A3,5.69538207720422e-07,0,6.25396341088003e-07,6.64947992243168e-07,0,0,7.46862695184644e-07,0,1.52810674479249e-06,0,0,1.03282045836318e-05,0
GUCY1B3,1.18208433280123e-07,0,0,1.58632131812706e-06,0,0,0,0,2.97203397793301e-07,0,0,0,0
CTSO,1.23984665080914e-09,1.35932914109178e-09,1.62738876346632e-09,2.74072100746901e-09,4.12658846002462e-09,3.67234543382431e-09,1.00578227907719e-09,1.17383614632697e-09,1.51250661434093e-09,1.09459939200844e-09,0,6.88346152364446e-09,0
PDGFC,4.43640091414314e-08,0,0,0,0,0,0,0,1.65198214387843e-07,0,0,0,0
FAM198B,3.19949145853118e-07,0,0,0,0,0,0,0,0,0,0,0,7.45704422036807e-06
RP11-597D13.9,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM144,1.46237868555551e-08,0,0,0,0,0,0,0,0,0,0,0,0
C4orf46,4.37410869668496e-10,0,2.19063038643287e-09,6.40467498333137e-10,7.98202306756364e-10,0,1.73352175017078e-09,9.33601542723841e-09,4.35638585613946e-09,8.19680351520576e-10,0,5.583198682609e-09,0
ETFDH,1.14901219495422e-09,0,0,1.2211943800241e-09,1.57100831240911e-09,0,5.26412562618962e-10,1.2252563467944e-09,4.32624369803191e-09,0,0,4.86544891151487e-09,0
PPID,2.19006940880573e-07,1.33108960000185e-07,1.45592316550829e-07,1.67280685753691e-07,1.75732484423599e-07,1.43959465533669e-07,1.82179055426716e-07,5.27116127970567e-07,2.9408564897191e-07,4.87188094289881e-07,2.17503715042539e-06,3.69842509957532e-07,1.38391991837461e-06
FNIP2,1.71856486524653e-06,0,0,2.75504847723686e-07,1.15805259896864e-07,0,0,0,5.40478565068955e-07,0,0,0,0
RAPGEF2,0,0,0,0,0,0,0,0,0,0,0,0,0
NAF1,5.24271259532855e-10,3.03507101877007e-09,7.98726673469687e-10,5.69840170381556e-10,1.62711967693729e-09,1.71622173540533e-09,0,6.20521824393401e-09,7.86866791506948e-10,4.86786598580783e-09,0,1.08967972015574e-09,0
TMA16,5.50036569496384e-10,5.81002716494523e-10,6.18850516990046e-10,5.30039924414606e-10,3.09547803528203e-09,0,2.31860848673586e-09,1.65467639363229e-09,1.79382665182298e-09,7.49417348256873e-09,0,4.00220758354658e-09,0
